360,379,380
379,360,359
300,279,299
279,300,280
326,306,305
325,326,305
326,307,306
307,326,327
306,307,286
286,307,287
344,364,365
345,344,365
344,345,325
324,344,325
303,304,283
283,304,284
285,304,305
304,285,284
304,303,323
324,304,323
304,324,325
304,325,305
372,391,392
391,372,371
372,351,371
372,352,351
307,288,287
288,307,308
288,309,289
309,288,308
307,328,308
328,307,327
328,329,309
328,309,308
348,328,347
347,328,327
310,311,290
311,291,290
42,62,63
43,42,63
22,42,23
42,43,23
42,22,21
41,42,21
61,42,41
42,61,62
61,40,60
61,41,40
62,61,82
61,81,82
80,61,60
81,61,80
103,84,83
84,103,104
84,63,83
84,64,63
94,113,114
113,94,93
91,72,71
72,91,92
72,51,71
72,52,51
53,34,33
34,53,54
53,33,32
52,53,32
17,38,18
37,38,17
18,38,19
38,39,19
38,37,57
58,38,57
39,38,59
38,58,59
234,213,233
234,214,213
253,234,233
234,253,254
234,254,255
235,234,255
215,234,235
234,215,214
215,216,196
195,215,196
194,215,195
215,194,214
215,236,216
215,235,236
157,138,137
138,157,158
212,193,192
193,212,213
193,172,192
172,193,173
194,193,214
214,193,213
294,275,274
275,294,295
294,274,273
293,294,273
291,312,292
311,312,291
294,315,295
315,294,314
315,296,295
296,315,316
335,315,334
315,314,334
315,336,316
315,335,336
112,91,111
91,112,92
112,113,93
92,112,93
112,133,113
133,112,132
133,154,134
154,133,153
133,152,153
133,132,152
114,133,134
113,133,114
170,151,169
152,151,170
88,108,89
89,108,109
129,108,128
108,129,109
87,108,88
107,108,87
128,108,127
108,107,127
322,343,323
342,343,322
343,344,324
343,324,323
379,358,378
358,379,359
319,298,318
298,319,299
301,302,282
281,301,282
301,322,302
301,321,322
280,301,281
300,301,280
366,346,365
346,345,365
346,366,367
347,346,367
346,326,325
345,346,325
346,347,327
326,346,327
373,394,374
373,393,394
393,373,392
373,372,392
267,286,287
286,267,266
270,269,290
290,269,289
228,227,248
227,247,248
208,188,187
207,208,187
188,208,189
208,209,189
227,208,207
208,227,228
370,391,371
370,390,391
351,370,371
350,370,351
352,331,351
332,331,352
331,350,351
350,331,330
331,312,311
312,331,332
331,310,330
331,311,310
45,65,46
65,66,46
65,45,44
64,65,44
55,75,56
75,76,56
73,72,92
73,92,93
72,73,52
73,53,52
156,135,155
135,156,136
156,137,136
156,157,137
313,294,293
294,313,314
314,313,334
334,313,333
313,293,292
312,313,292
313,312,332
313,332,333
336,357,337
356,357,336
375,376,355
376,356,355
396,376,395
376,375,395
376,357,356
357,376,377
376,396,397
377,376,397
150,129,149
150,130,129
167,150,149
150,167,168
150,168,169
151,150,169
131,150,151
150,131,130
131,112,111
112,131,132
110,131,111
130,131,110
132,131,152
131,151,152
362,342,341
361,362,341
381,362,361
382,362,381
340,360,361
340,361,341
260,241,240
241,260,261
148,165,166
165,148,147
265,285,286
265,286,266
267,246,266
246,267,247
246,265,266
265,246,245
353,354,334
353,334,333
332,353,333
353,332,352
354,353,374
353,373,374
372,353,352
373,353,372
288,268,287
268,267,287
267,268,247
247,268,248
268,288,289
269,268,289
251,250,271
250,270,271
328,349,329
349,328,348
329,349,330
349,350,330
105,85,104
85,84,104
85,105,106
85,106,86
84,85,64
85,65,64
66,85,86
65,85,66
95,114,115
95,94,114
95,116,96
95,115,116
76,95,96
75,95,76
74,95,75
95,74,94
74,55,54
74,75,55
94,74,93
74,73,93
53,74,54
73,74,53
193,174,173
174,193,194
174,155,173
174,156,155
344,363,364
343,363,344
384,363,383
364,363,384
363,343,342
362,363,342
363,382,383
363,362,382
320,300,299
319,320,299
301,320,321
320,301,300
321,320,341
320,340,341
320,339,340
339,320,319
339,358,359
358,339,338
338,339,318
339,319,318
360,339,359
340,339,360
241,262,242
262,241,261
281,262,261
262,281,282
243,262,263
262,243,242
283,262,282
263,262,283
225,204,224
204,225,205
167,186,187
186,167,166
146,164,147
164,165,147
164,146,145
163,164,145
264,283,284
264,263,283
285,264,284
265,264,285
211,230,231
230,211,210
230,251,231
230,250,251
249,268,269
268,249,248
249,269,270
250,249,270
390,369,389
370,369,390
369,388,389
369,368,388
369,370,350
349,369,350
369,348,368
369,349,348
175,176,158
157,175,158
175,195,196
176,175,196
156,175,157
174,175,156
175,194,195
175,174,194
206,207,187
186,206,187
164,185,165
185,164,184
185,204,205
204,185,184
185,206,186
206,185,205
165,185,166
185,186,166
183,164,163
164,183,184
244,225,224
225,244,245
244,243,263
264,244,263
244,265,245
244,264,265
209,229,210
229,230,210
229,208,228
208,229,209
230,229,250
229,249,250
229,228,248
249,229,248
246,226,245
226,225,245
227,226,247
226,246,247
225,226,205
226,206,205
226,227,207
206,226,207
200,201,180
201,181,180
203,204,184
183,203,184
221,241,242
222,221,242
221,220,240
241,221,240
221,200,220
221,201,200
243,223,242
223,222,242
244,223,243
223,244,224
204,223,224
203,223,204
221,202,201
202,221,222
202,223,203
223,202,222
181,202,182
201,202,181
202,203,183
202,183,182
