74,53,73
74,54,53
113,93,112
93,92,112
72,93,73
92,93,72
93,74,73
74,93,94
139,138,157
157,138,156
40,21,20
40,41,21
40,60,61
41,40,61
141,160,142
159,160,141
160,159,175
176,160,175
88,108,89
108,109,89
67,68,48
47,67,48
46,27,26
27,46,47
67,46,66
46,67,47
296,315,316
315,296,295
314,315,294
294,315,295
296,275,295
275,296,276
275,294,295
275,274,294
274,275,254
254,275,255
272,251,271
251,272,252
234,219,218
219,234,235
235,234,253
234,252,253
234,251,252
251,234,233
217,234,218
233,234,217
194,206,207
193,206,194
223,224,209
208,223,209
275,256,255
256,275,276
256,237,255
237,256,238
237,236,254
237,254,255
236,237,220
237,221,220
190,202,203
190,189,202
174,190,175
189,190,174
204,190,203
191,190,204
190,176,175
190,191,176
296,277,276
277,296,297
277,256,276
256,277,257
277,258,257
258,277,278
211,212,197
196,211,197
268,249,248
249,268,269
230,247,248
229,247,230
247,229,228
247,228,246
247,268,248
268,247,267
114,93,113
93,114,94
173,157,156
172,173,156
173,172,187
188,173,187
232,215,231
216,215,232
265,244,264
244,265,245
183,167,182
167,183,168
69,50,49
50,69,70
50,29,49
50,30,29
12,31,32
31,12,11
10,31,11
30,31,10
76,96,77
96,97,77
117,96,116
96,117,97
75,96,76
96,75,95
56,75,76
55,75,56
75,74,94
95,75,94
75,55,54
74,75,54
99,118,119
98,118,99
118,98,97
117,118,97
118,139,119
118,138,139
102,101,121
122,102,121
101,102,81
102,82,81
62,61,81
82,62,81
41,62,42
62,41,61
63,62,83
62,82,83
62,43,42
62,63,43
43,64,44
63,64,43
335,336,316
315,335,316
335,314,334
335,315,314
336,335,356
335,355,356
354,335,334
355,335,354
280,299,300
299,280,279
299,320,300
299,319,320
359,339,358
339,338,358
360,339,359
339,360,340
338,339,318
339,319,318
320,339,340
319,339,320
164,181,165
181,164,180
180,164,179
164,163,179
160,161,142
161,143,142
205,219,220
219,205,204
205,191,204
191,205,192
221,205,220
206,205,221
205,206,193
205,193,192
237,222,221
222,237,238
206,222,207
222,206,221
222,208,207
222,223,208
239,256,257
256,239,238
222,239,223
239,222,238
258,239,257
239,258,240
224,239,240
223,239,224
259,280,260
280,259,279
259,258,278
259,278,279
227,244,245
244,227,226
228,227,246
246,227,245
226,227,210
227,211,210
212,227,228
211,227,212
288,268,267
288,267,287
118,137,138
137,118,117
133,134,113
134,114,113
115,96,95
96,115,116
114,115,94
115,95,94
134,115,114
115,134,135
200,187,186
199,200,186
188,200,201
200,188,187
200,216,201
200,215,216
200,214,215
214,200,199
229,214,213
214,229,230
214,198,213
214,199,198
214,230,231
215,214,231
303,324,304
324,303,323
324,325,305
324,305,304
345,366,346
366,345,365
349,350,330
329,349,330
349,369,370
350,349,370
198,184,197
185,184,198
184,185,170
184,170,169
184,196,197
184,183,196
183,184,168
168,184,169
51,70,71
51,50,70
72,51,71
51,72,52
50,51,30
51,31,30
51,52,32
31,51,32
123,122,142
143,123,142
84,63,83
84,64,63
68,87,88
67,87,68
128,129,109
108,128,109
298,277,297
277,298,278
298,317,318
317,298,297
298,299,279
278,298,279
299,298,319
319,298,318
191,177,176
177,191,192
177,160,176
177,161,160
145,162,163
162,145,144
161,162,143
143,162,144
241,261,242
261,241,260
242,261,243
261,262,243
309,330,310
309,329,330
170,154,169
154,153,169
153,152,169
152,168,169
152,167,168
167,152,151
134,152,135
152,153,135
152,134,133
152,133,151
343,344,323
344,324,323
344,343,363
364,344,363
324,344,325
344,345,325
344,364,365
345,344,365
326,345,346
345,326,325
325,326,305
326,306,305
247,266,267
266,247,246
265,266,245
266,246,245
368,348,367
348,347,367
369,348,368
349,348,369
348,349,329
348,329,328
146,164,165
146,165,147
127,146,147
146,127,126
164,146,163
146,145,163
125,146,126
145,146,125
145,124,144
124,145,125
124,123,143
124,143,144
84,85,64
85,65,64
25,45,26
45,46,26
44,45,24
45,25,24
46,45,66
45,65,66
64,45,44
65,45,64
86,67,66
86,87,67
85,86,65
65,86,66
193,178,192
178,177,192
178,194,179
178,193,194
177,178,161
178,162,161
163,178,179
162,178,163
282,283,263
262,282,263
268,289,269
288,289,268
289,270,269
289,290,270
290,289,310
289,309,310
138,155,156
137,155,138
155,172,156
172,155,171
155,170,171
155,154,170
155,136,154
136,155,137
115,136,116
136,115,135
136,117,116
136,137,117
154,136,153
153,136,135
289,308,309
308,289,288
309,308,329
329,308,328
308,288,287
307,308,287
327,348,328
348,327,347
327,308,307
308,327,328
326,327,306
327,307,306
347,327,346
327,326,346
304,285,284
305,285,304
285,264,284
285,265,264
82,103,83
102,103,82
103,102,122
123,103,122
106,125,126
125,106,105
106,86,85
106,85,105
301,320,321
320,301,300
267,286,287
266,286,267
286,307,287
307,286,306
286,266,265
285,286,265
306,286,305
286,285,305
104,124,125
104,125,105
104,85,84
85,104,105
124,104,123
104,103,123
104,84,83
103,104,83
107,108,88
87,107,88
107,128,108
128,107,127
86,107,87
106,107,86
127,107,126
107,106,126
261,281,262
281,282,262
280,281,260
281,261,260
281,280,300
301,281,300
302,281,301
281,302,282
302,322,323
303,302,323
302,303,283
282,302,283
322,302,321
302,301,321
